,User,Review Date,Ratings,Review
2465,Zachary costa,2020,1,I don’t understand why I can’t buy the console considering the hype up of the next gen consoles you would think you made more then 100 but thank you Sony now I can’t even buy my kids a ps5 for Christmas I’m not so happy about this. Kind of straight crap
2466,Joyce,2020,5,"The Ps5 is amazing. This console is truly next-gen. From the moment you open the box to the moment you play your first ps5 game. The experience is breathtaking. From fast load times, 4k resolution, response times, and enhanced ray tracing capabilities, the ps5 is powerful. Not to mention that the fan can only be slightly heard when playing games that require power."
2467,Serena Olali,2020,5,"Came in on delivery day (nov.12). Love it, great console and great games! 👍🏾 Also Astro’s playroom shows just the beginning of potential for this consoles life span! Here we go!"
2468,Amale,2020,5,The packaging was very good. Absolutely love it. Pre order showed up a day late but I've had zero issues with it. The PS5 was worth the wait.
2469,Mr. Serr,2020,5,This console is amazing. Plays my PS4 exclusives flawless and ps5 game are really fun with the new control. I am enjoying this console a lot.
2470,Steven G,2020,4,"The console is well made, and solid but a number of issues that will likely be fixed in later firmware updates make the current product 4 instead of 5 stars. Data transfer issues, external hard drives potentially causing corruption issues, rest mode sometimes causing corruption issues all of which have a tiny chance of bricking your new console are just no good."
2471,Full time mommy ,2020,1,What a joke. Amazon and Sony should be ashamed
2472,Simone,2020,5,Arrived on time. Perfectly packed. Perfectly working. Amazing device.
2473,Christopher Bott,2020,5,Love it!! No issues at all. Great console with a great future ahead of it. Starts within seconds!!!
2474,Derek P,2020,5,If you're lucky enough to purchase one at retail price you will not be disappointed. Demon Aouls and Astros Playroom two of the best release day titles I've ever played. The new dual sense controller with haptic feedback is game changing. Future is bright for Sony Playstation enthusiasts!
2475,Badoobie,2020,4,"Updated 11/19 w/harmony remote details!I was honestly happy just to be able to buy the system at all. So many people have not been able to get one. My first impression was that it's big, but not ridiculously big. It reminds me a bit of my launch PS3. It's a LITTLE bigger but not much. It's significantly larger than my ps4 pro.Anyway, who cares about size! It's fast. The setup was relatively painless and I was able to migrate my data from my ps4 and hook up the external 4tb drive to the ps5. Any games you have discs for won't show as installed (shows as error) even if they were on the external hard drive. Oddly, death stranding downloaded even though I don't own it digitally...I wish that game wasn't awful, I might have played it...but the weird bottled babies and running around like a post apocalyptic FedEx man while attacking monsters with weapons made out of your excrement is just too weird for me.Astro's Playground is fun and really shows off the dual sense controller. I also bought the new spider-man game. It's not as good as the original, and it has crashed 3 times on my system so far with maybe 4-5 hours of gameplay. The first crash required that I physically power down the whole system by holding the power button for like 15 seconds. Then I got all the errors about shutting down incorrectly and needing to repair my external drive etc. Kinda unnerving for a first party title.The system is quiet which I'm thankful for...the ps4 pro sounds like a jet engine when it's under load. It also doesn't remotely go with the asthetic that I have, but that's a first world problem. Speaking of, it also doesn't work with the Logitech Harmony Remotes...I have the ultimate with hub and it just shows up as an uncontrollable device. Hopefully that will be addressed or I'll have to pick up that PDP IR thing for the ps4 that people say works with ps5.Anyway, I'm sure over time the glitches and stuff will be worked out. It's fast and games look good. Maybe because I'm coming from a ps4 pro that upscaled to 4k it doesn't seem like a huge jump in fidelity, but honestly the games don't seem any different to me as a casual gamer. Textures are a little better. Lighting is a little better. But it's not a leap like snes to n64 or even ps1 to ps2. This is more subtle, but the quality of life change with a quieter system and faster load times is welcome.UPDATE: So spider-man crashes A LOT and I've also had a couple issues with the controller not powering on the PS5 without having to manually power the system off with the front button and then try again from the controller. It's pretty obvious we're beta testing this hardware for Sony. It's a little discouraging for $500 but it is what it is.I experimented a bit with my Harmony Remote (hub version) and found that you can pair the PS5 as a PS4 as a stop gap until Logitech officially supports the PS5. So add a device, select PS4, follow the instructions for pairing. It works fine as of 11/19/2020. The shutdown sequence is obviously different now and I'll detail how I got it working below. The way you change the shutdown macro is by going into the harmony app on your phone, go to harmony setup. Then select add or edit devices/activities. Once it's connected to your hub you should be able to go into ""Devices"" and find your PS5 (which will be labeled PS4, but you can change that if you prefer). Then go into power options and keep clicking next until you get to the option with Power On & Power Off. Select Power Off and setup the following:If you prefer Power OFF mode:PS - 0 secondsDelay - 1 secondDirectionDown - 0.5 secondsDirectionRight - 2 secondsCross - 0 secondsDelay - 1 secondDirectionDown - 0 secondsDelay - 1 secondCross - 0 secondsOr if you are comfortable with Rest Mode considering the issues:PS - 0 secondsDelay - 1 secondDirectionDown - 0.5 secondsDirectionRight - 2 secondsCross - 0 secondsDelay - 1 secondCross - 0 secondsYou will probably also have to go into Power On options (keep in mind Harmony remote won't power on your PS5) and add something to that in order for the app to let you save the power on/off macro settings.  I just added PS button for 0 seconds. It doesn't cause the remote to hang during power on so it's fine.Hopefully this will help someone to not have to go through as much trial and error as I did. Good luck!"
